replica	analysis	section	series	kind	coordinate	coordinate_y	value	unit	coordinate_unit	source
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	6	0.63362501	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	6	0.76917983	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	6	0.84881363	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	6	1	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	6	0.86360135	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	6	0.76767744	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	9	6	0.65539814	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	10	6	0.4622228	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	11	6	0.26436434	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	12	6	0.062424212	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	13	6	-0.131535	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	14	6	-0.37374677	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	15	6	-0.53986317	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	16	6	-0.69568045	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	17	6	-0.82902495	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	18	6	-0.88959116	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	19	6	-0.8937757	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	20	6	-0.84133419	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	21	6	-0.73068904	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	22	6	-0.57522181	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	23	6	-0.40175782	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	24	6	-0.21387953	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	1	7	0.050388516	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	2	7	0.24692621	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	7	0.44757995	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	7	0.62451476	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	7	0.7591637	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	7	0.86360135	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	7	1	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	7	0.8836229	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	9	7	0.79540986	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	10	7	0.6544258	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	11	7	0.4827757	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	12	7	0.30286143	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	13	7	0.11084751	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	14	7	-0.14439036	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	15	7	-0.33099809	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	16	7	-0.53788449	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	17	7	-0.72374309	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	18	7	-0.82640625	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	19	7	-0.88498128	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	20	7	-0.89617615	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	21	7	-0.84937585	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	22	7	-0.73554725	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	23	7	-0.60898425	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	24	7	-0.42418426	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	1	8	-0.21387034	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	2	8	-0.013915653	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	8	0.21870096	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	8	0.43238281	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	8	0.60384992	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	8	0.76767744	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	8	0.8836229	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	8	1	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	9	8	0.88534441	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	10	8	0.81611939	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	11	8	0.6806208	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	12	8	0.53063226	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	13	8	0.35342013	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	14	8	0.10246543	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	15	8	-0.086498548	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	16	8	-0.33310119	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	17	8	-0.54763157	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	18	8	-0.71180333	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	19	8	-0.82483758	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	20	8	-0.89365	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	21	8	-0.90140477	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	22	8	-0.85178387	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	23	8	-0.76859651	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	24	8	-0.63571616	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	1	9	-0.37847213	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	2	9	-0.17427147	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	9	0.043491682	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	9	0.26848825	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	9	0.45325436	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	9	0.65539814	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	9	0.79540986	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	9	0.88534441	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	9	9	1	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	10	9	0.86068038	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	11	9	0.776119	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	12	9	0.65728383	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	13	9	0.5008964	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	14	9	0.27520005	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	15	9	0.087658033	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	16	9	-0.14706571	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	17	9	-0.39695769	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	18	9	-0.56470367	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	19	9	-0.72174584	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	20	9	-0.83107924	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	21	9	-0.88943564	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	22	9	-0.88314494	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	23	9	-0.84278367	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	24	9	-0.75551715	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	1	10	-0.59894785	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	2	10	-0.42306372	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	10	-0.22346944	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	10	0.021587789	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	10	0.22211693	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	10	0.4622228	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	10	0.6544258	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	10	0.81611939	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	9	10	0.86068038	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	10	10	1	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	11	10	0.8758957	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	12	10	0.80318482	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	13	10	0.69151578	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	14	10	0.49503942	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	15	10	0.34675998	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	16	10	0.10617844	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	17	10	-0.14886742	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	18	10	-0.35269554	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	19	10	-0.55373229	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	20	10	-0.70602734	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	21	10	-0.81964818	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	22	10	-0.87091185	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	23	10	-0.90552842	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	24	10	-0.86468185	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	1	11	-0.74588323	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	2	11	-0.59839261	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	3	11	-0.42527816	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	4	11	-0.19253233	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	5	11	0.012733623	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	6	11	0.26436434	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	7	11	0.4827757	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
SYNTHETIC_replica_3	SYNTHETIC correlation	protein C-alpha	matrix	matrix	8	11	0.6806208	correlation	residue; residue	raw/SYNTHETIC_replica_3/correlation.dat
